Transaction_ID,Date,Customer_ID,Product,Quantity,Payment_Method,Country,Discount_Percentage,Shipping_Cost,Delivery_Days,Customer_Rating,Return_Status,Unit_Price,Total_Price_Before_Discount,Discount_Amount,Price_After_Discount,Final_Total,Category
TXN_0000115,2023-08-19,CUST_00191,Monitor,1,PayPal,USA,15,5.0,2.0,5.0,No,433,433,64.95,368.05,373.05,Peripherals
TXN_0000173,2023-08-19,CUST_00717,Charger,4,Google Pay,Japan,0,25.0,8.0,5.0,No,138,552,0.0,552.0,577.0,Accessories
TXN_0002427,2023-08-19,CUST_00697,Router,2,Debit Card,Australia,20,5.0,19.0,4.0,No,224,448,89.60000000000001,358.4,363.4,Networking
TXN_0001065,2023-08-19,CUST_00468,Tablet,3,Credit Card,Germany,15,10.0,21.0,5.0,No,578,1734,260.09999999999997,1473.9,1483.9,Electronics
TXN_0000149,2023-08-19,CUST_00255,Microphone,8,Credit Card,Germany,15,25.0,27.0,4.0,No,76,608,91.2,516.8,541.8,Peripherals
TXN_0001926,2023-08-19,CUST_00641,Tablet,4,Debit Card,France,0,5.0,16.0,5.0,No,578,2312,0.0,2312.0,2317.0,Electronics
TXN_0002501,2023-08-20,CUST_00693,Tablet,9,Apple Pay,USA,20,15.0,14.0,4.0,No,488,4392,878.4000000000001,3513.6,3528.6,Electronics
TXN_0004650,2023-08-20,CUST_00632,Laptop,4,Apple Pay,Canada,10,0.0,26.0,5.0,No,1098,4392,439.20000000000005,3952.8,3952.8,Electronics
TXN_0003178,2023-08-20,CUST_00221,Keyboard,4,PayPal,France,0,20.0,23.0,,No,184,736,0.0,736.0,756.0,Peripherals
TXN_0002529,2023-08-20,CUST_00501,Monitor,7,Bank Transfer,USA,20,15.0,14.0,5.0,No,433,3031,606.2,2424.8,2439.8,Peripherals
TXN_0000565,2023-08-21,CUST_00445,Charger,4,PayPal,Germany,0,0.0,21.0,4.0,No,94,376,0.0,376.0,376.0,Accessories
TXN_0002601,2023-08-21,CUST_00126,Speaker,8,Debit Card,Japan,15,25.0,20.0,5.0,No,197,1576,236.39999999999998,1339.6,1364.6,Accessories
TXN_0000842,2023-08-21,CUST_00072,Laptop,7,Debit Card,UK,0,10.0,22.0,4.0,No,1030,7210,0.0,7210.0,7220.0,Electronics
TXN_0000677,2023-08-21,CUST_00995,Headphones,7,Apple Pay,Australia,10,10.0,17.0,5.0,No,152,1064,106.4,957.6,967.6,Accessories
TXN_0003851,2023-08-21,CUST_00946,Tablet,7,Bank Transfer,Germany,10,5.0,1.0,4.0,No,528,3696,369.6,3326.4,3331.4,Electronics
TXN_0001643,2023-08-21,CUST_00855,Screen Protector,4,Credit Card,USA,5,0.0,1.0,5.0,No,31,124,6.2,117.8,117.8,Accessories
TXN_0000197,2023-08-21,CUST_00229,Webcam,5,PayPal,Japan,10,5.0,12.0,5.0,No,66,330,33.0,297.0,302.0,Peripherals
TXN_0000910,2023-08-21,CUST_00950,Smartphone,5,Bank Transfer,Germany,0,15.0,2.0,4.0,Yes,841,4205,0.0,4205.0,4220.0,Electronics
TXN_0000277,2023-08-21,CUST_00416,Screen Protector,9,Debit Card,Germany,0,15.0,3.0,2.0,No,-17,-153,-0.0,-153.0,-138.0,Accessories
TXN_0003615,2023-08-21,CUST_00854,Webcam,6,PayPal,Australia,10,10.0,11.0,4.0,No,56,336,33.6,302.4,312.4,Peripherals
TXN_0001656,2023-08-21,CUST_00226,Smartphone,4,Bank Transfer,India,0,20.0,1.0,2.0,No,894,3576,0.0,3576.0,3596.0,Electronics
TXN_0003234,2023-08-21,CUST_00568,Router,9,PayPal,USA,10,20.0,1.0,5.0,No,220,1980,198.0,1782.0,1802.0,Networking
TXN_0000190,2023-08-22,CUST_00776,Microphone,4,Google Pay,Japan,10,0.0,15.0,1.0,No,84,336,33.6,302.4,302.4,Peripherals
TXN_0004568,2023-08-22,CUST_00282,Headphones,8,PayPal,Australia,0,25.0,1.0,5.0,No,147,1176,0.0,1176.0,1201.0,Accessories
TXN_0003398,2023-08-22,CUST_00761,Screen Protector,7,Credit Card,UK,15,20.0,23.0,3.0,No,-24,-168,-25.2,-142.8,-122.80000000000001,Accessories
TXN_0004951,2023-08-22,CUST_00445,Hard Drive,1,Google Pay,India,15,5.0,5.0,4.0,No,167,167,25.05,141.95,146.95,Storage
TXN_0002677,2023-08-22,CUST_00661,Router,7,Google Pay,Australia,10,5.0,16.0,3.0,No,224,1568,156.8,1411.2,1416.2,Networking
TXN_0004560,2023-08-23,CUST_00524,Router,3,Credit Card,Germany,0,10.0,29.0,5.0,Yes,201,603,0.0,603.0,613.0,Networking
TXN_0003916,2023-08-23,CUST_00375,USB Cable,4,Debit Card,India,5,15.0,12.0,5.0,No,-12,-48,-2.4000000000000004,-45.6,-30.6,Accessories
TXN_0002617,2023-08-23,CUST_00574,Speaker,3,Credit Card,UK,10,10.0,22.0,5.0,No,176,528,52.800000000000004,475.2,485.2,Accessories
TXN_0004688,2023-08-23,CUST_00356,USB Cable,4,Credit Card,Australia,0,10.0,5.0,4.0,No,80,320,0.0,320.0,330.0,Accessories
TXN_0001299,2023-08-23,CUST_00020,Screen Protector,2,PayPal,Germany,5,15.0,1.0,5.0,No,24,48,2.4000000000000004,45.6,60.6,Accessories
TXN_0003753,2023-08-23,CUST_00536,Screen Protector,6,Credit Card,Germany,0,15.0,27.0,4.0,No,-34,-204,-0.0,-204.0,-189.0,Accessories
TXN_0003316,2023-08-23,CUST_00969,Webcam,7,Bank Transfer,Canada,15,15.0,3.0,4.0,No,116,812,121.8,690.2,705.2,Peripherals
TXN_0000596,2023-08-23,CUST_00785,Mouse,8,Bank Transfer,Japan,10,25.0,5.0,4.0,No,99,792,79.2,712.8,737.8,Peripherals
TXN_0004840,2023-08-23,CUST_00104,Keyboard,9,Apple Pay,USA,20,15.0,8.0,5.0,No,133,1197,239.4,957.6,972.6,Peripherals
TXN_0003700,2023-08-23,CUST_00479,Mouse,7,Bank Transfer,UK,0,5.0,14.0,3.0,No,84,588,0.0,588.0,593.0,Peripherals
TXN_0002612,2023-08-24,CUST_00056,Mouse,8,Credit Card,Australia,15,0.0,11.0,1.0,No,78,624,93.6,530.4,530.4,Peripherals
TXN_0003723,2023-08-24,CUST_00214,Mouse,6,Bank Transfer,USA,10,15.0,25.0,5.0,No,2,12,1.2000000000000002,10.8,25.8,Peripherals
TXN_0004982,2023-08-24,CUST_00934,Mouse,6,Credit Card,France,0,15.0,,5.0,Yes,149,894,0.0,894.0,909.0,Peripherals
TXN_0001757,2023-08-24,CUST_00557,Screen Protector,6,PayPal,Canada,0,15.0,22.0,4.0,Yes,26,156,0.0,156.0,171.0,Accessories
TXN_0000776,2023-08-24,CUST_00495,Smartphone,9,Credit Card,Canada,0,10.0,13.0,5.0,No,887,7983,0.0,7983.0,7993.0,Electronics
TXN_0001008,2023-08-24,CUST_00348,Speaker,3,Bank Transfer,Japan,0,5.0,22.0,5.0,No,152,456,0.0,456.0,461.0,Accessories
TXN_0001294,2023-08-25,CUST_00919,Microphone,4,Bank Transfer,Germany,0,5.0,27.0,4.0,No,187,748,0.0,748.0,753.0,Peripherals
TXN_0001905,2023-08-25,CUST_00001,Hard Drive,8,Google Pay,Australia,0,10.0,11.0,,No,202,1616,0.0,1616.0,1626.0,Storage
TXN_0002289,2023-08-25,CUST_00132,Router,6,Apple Pay,Japan,0,20.0,29.0,4.0,No,111,666,0.0,666.0,686.0,Networking
TXN_0004370,2023-08-25,CUST_00682,Headphones,3,Credit Card,USA,0,25.0,7.0,5.0,No,191,573,0.0,573.0,598.0,Accessories
TXN_0000452,2023-08-25,CUST_00303,Charger,9,Credit Card,UK,0,15.0,29.0,4.0,Yes,74,666,0.0,666.0,681.0,Accessories
TXN_0004741,2023-08-25,CUST_00556,USB Cable,2,Credit Card,France,0,10.0,12.0,1.0,No,21,42,0.0,42.0,52.0,Accessories
TXN_0002952,2023-08-26,CUST_00762,Speaker,4,Apple Pay,Germany,0,20.0,8.0,5.0,Yes,194,776,0.0,776.0,796.0,Accessories
TXN_0002365,2023-08-26,CUST_00171,Mouse,8,Apple Pay,Japan,10,15.0,13.0,5.0,No,110,880,88.0,792.0,807.0,Peripherals
TXN_0002609,2023-08-26,CUST_00819,Tablet,2,Bank Transfer,India,5,10.0,7.0,5.0,No,569,1138,56.900000000000006,1081.1,1091.1,Electronics
TXN_0004762,2023-08-27,CUST_00393,Headphones,3,Credit Card,Australia,10,10.0,27.0,5.0,No,242,726,72.60000000000001,653.4,663.4,Accessories
TXN_0000728,2023-08-27,CUST_00452,Webcam,1,Credit Card,Japan,5,15.0,19.0,4.0,No,150,150,7.5,142.5,157.5,Peripherals
TXN_0000854,2023-08-27,CUST_00555,Laptop,2,Google Pay,Japan,0,10.0,22.0,5.0,No,1016,2032,0.0,2032.0,2042.0,Electronics
TXN_0001233,2023-08-27,CUST_00730,Keyboard,8,Bank Transfer,Canada,0,20.0,20.0,5.0,No,186,1488,0.0,1488.0,1508.0,Peripherals
TXN_0004597,2023-08-27,CUST_00050,USB Cable,6,Debit Card,Canada,10,10.0,13.0,1.0,No,101,606,60.6,545.4,555.4,Accessories
TXN_0004941,2023-08-27,CUST_00921,Webcam,7,Apple Pay,Japan,0,20.0,13.0,1.0,No,108,756,0.0,756.0,776.0,Peripherals
TXN_0001485,2023-08-27,CUST_00944,Speaker,9,Apple Pay,Australia,10,15.0,,5.0,Yes,228,2052,205.20000000000002,1846.8,1861.8,Accessories
TXN_0002335,2023-08-27,CUST_00125,Keyboard,3,Credit Card,Germany,0,5.0,1.0,3.0,Yes,111,333,0.0,333.0,338.0,Peripherals
TXN_0004535,2023-08-27,CUST_00923,Mouse,7,Bank Transfer,USA,5,25.0,12.0,2.0,No,34,238,11.9,226.1,251.1,Peripherals
TXN_0004214,2023-08-28,CUST_00847,Webcam,6,Debit Card,India,10,0.0,6.0,,No,78,468,46.800000000000004,421.2,421.2,Peripherals
TXN_0003261,2023-08-28,CUST_00972,Router,4,Debit Card,UK,0,15.0,19.0,4.0,No,119,476,0.0,476.0,491.0,Networking
TXN_0002151,2023-08-29,CUST_00905,Headphones,6,Bank Transfer,Japan,0,5.0,28.0,5.0,No,106,636,0.0,636.0,641.0,Accessories
TXN_0003661,2023-08-29,CUST_00718,Speaker,1,Debit Card,Canada,10,20.0,5.0,1.0,No,268,268,26.8,241.2,261.2,Accessories
TXN_0000144,2023-08-29,CUST_00076,Keyboard,9,Debit Card,USA,20,20.0,12.0,4.0,No,119,1071,214.20000000000002,856.8,876.8,Peripherals
TXN_0002192,2023-08-30,CUST_00003,Keyboard,2,Apple Pay,France,0,10.0,19.0,5.0,No,202,404,0.0,404.0,414.0,Peripherals
TXN_0003885,2023-08-30,CUST_00786,Mouse,9,Bank Transfer,Japan,10,20.0,21.0,4.0,No,21,189,18.900000000000002,170.1,190.1,Peripherals
TXN_0001666,2023-08-30,CUST_00208,Mouse,5,Credit Card,Canada,5,10.0,27.0,4.0,No,61,305,15.25,289.75,299.75,Peripherals
TXN_0004486,2023-08-30,CUST_00408,Mouse,7,Debit Card,Canada,0,10.0,25.0,5.0,No,119,833,0.0,833.0,843.0,Peripherals
TXN_0001991,2023-08-30,CUST_00617,Headphones,1,PayPal,France,0,20.0,18.0,4.0,No,156,156,0.0,156.0,176.0,Accessories
TXN_0002457,2023-08-30,CUST_00440,Mouse,9,PayPal,UK,0,20.0,17.0,5.0,No,134,1206,0.0,1206.0,1226.0,Peripherals
TXN_0001801,2023-08-30,CUST_00419,Router,3,Credit Card,Japan,20,25.0,19.0,2.0,No,210,630,126.0,504.0,529.0,Networking
TXN_0002500,2023-08-30,CUST_00940,Laptop,4,Google Pay,Canada,20,5.0,7.0,3.0,No,1018,4072,814.4000000000001,3257.6,3262.6,Electronics
TXN_0000720,2023-08-30,CUST_00835,Monitor,4,Apple Pay,Japan,0,20.0,7.0,5.0,No,446,1784,0.0,1784.0,1804.0,Peripherals
TXN_0000055,2023-08-30,CUST_00399,Hard Drive,7,Debit Card,Australia,0,15.0,28.0,4.0,No,89,623,0.0,623.0,638.0,Storage
TXN_0002903,2023-08-31,CUST_00014,Monitor,2,Bank Transfer,Canada,5,25.0,17.0,5.0,No,472,944,47.2,896.8,921.8,Peripherals
TXN_0001852,2023-08-31,CUST_00347,Speaker,4,Apple Pay,Australia,15,25.0,23.0,4.0,No,155,620,93.0,527.0,552.0,Accessories
TXN_0001527,2023-08-31,CUST_00970,Router,8,PayPal,Australia,0,0.0,8.0,5.0,No,242,1936,0.0,1936.0,1936.0,Networking
TXN_0000157,2023-08-31,CUST_00766,Mouse,9,Credit Card,Canada,0,20.0,19.0,5.0,No,7,63,0.0,63.0,83.0,Peripherals
TXN_0000946,2023-08-31,CUST_00638,Monitor,5,PayPal,Germany,20,5.0,1.0,2.0,No,457,2285,457.0,1828.0,1833.0,Peripherals
TXN_0001365,2023-09-01,CUST_00075,Webcam,3,PayPal,India,0,25.0,13.0,4.0,No,59,177,0.0,177.0,202.0,Peripherals
TXN_0001151,2023-09-01,CUST_00452,Monitor,4,Bank Transfer,Japan,5,5.0,8.0,4.0,No,483,1932,96.60000000000001,1835.4,1840.4,Peripherals
TXN_0000043,2023-09-01,CUST_00184,Webcam,9,PayPal,UK,5,20.0,28.0,4.0,No,128,1152,57.6,1094.4,1114.4,Peripherals
TXN_0002332,2023-09-01,CUST_00216,Headphones,8,Credit Card,Germany,0,20.0,13.0,5.0,No,134,1072,0.0,1072.0,1092.0,Accessories
TXN_0004601,2023-09-02,CUST_00658,Mouse,4,Credit Card,Japan,0,5.0,14.0,3.0,No,107,428,0.0,428.0,433.0,Peripherals
TXN_0003952,2023-09-02,CUST_00637,Headphones,5,Bank Transfer,USA,15,15.0,24.0,5.0,No,145,725,108.75,616.25,631.25,Accessories
TXN_0004180,2023-09-02,CUST_00495,Router,7,Debit Card,Germany,0,5.0,28.0,5.0,No,246,1722,0.0,1722.0,1727.0,Networking
TXN_0003402,2023-09-02,CUST_00507,Speaker,3,PayPal,Canada,10,10.0,,4.0,Yes,255,765,76.5,688.5,698.5,Accessories
TXN_0001481,2023-09-02,CUST_00551,Webcam,4,Apple Pay,Germany,0,5.0,5.0,4.0,No,178,712,0.0,712.0,717.0,Peripherals
TXN_0002448,2023-09-03,CUST_00759,Router,5,PayPal,Canada,10,5.0,5.0,3.0,No,243,1215,121.5,1093.5,1098.5,Networking
TXN_0003474,2023-09-03,CUST_00983,Hard Drive,5,Credit Card,France,0,15.0,16.0,5.0,No,147,735,0.0,735.0,750.0,Storage
TXN_0001901,2023-09-03,CUST_00344,Mouse,9,Debit Card,Australia,0,20.0,5.0,4.0,No,91,819,0.0,819.0,839.0,Peripherals
TXN_0000380,2023-09-03,CUST_00630,Smartphone,3,Credit Card,Australia,0,25.0,25.0,3.0,No,881,2643,0.0,2643.0,2668.0,Electronics
TXN_0000228,2023-09-04,CUST_00628,Hard Drive,9,Credit Card,Australia,0,25.0,14.0,5.0,No,153,1377,0.0,1377.0,1402.0,Storage
TXN_0004546,2023-09-04,CUST_00167,Screen Protector,1,Google Pay,Canada,0,10.0,26.0,1.0,No,11,11,0.0,11.0,21.0,Accessories
TXN_0000458,2023-09-04,CUST_00988,Router,8,Debit Card,UK,0,0.0,27.0,4.0,No,213,1704,0.0,1704.0,1704.0,Networking
TXN_0002990,2023-09-04,CUST_00086,Tablet,6,Apple Pay,India,0,0.0,8.0,4.0,Yes,455,2730,0.0,2730.0,2730.0,Electronics
TXN_0003996,2023-09-04,CUST_00210,Router,5,Debit Card,UK,15,15.0,18.0,5.0,No,133,665,99.75,565.25,580.25,Networking
TXN_0003954,2023-09-04,CUST_00039,Charger,6,Bank Transfer,India,0,0.0,29.0,5.0,No,-2,-12,-0.0,-12.0,-12.0,Accessories
TXN_0004573,2023-09-04,CUST_00412,Webcam,7,Debit Card,UK,5,0.0,6.0,4.0,No,107,749,37.45,711.55,711.55,Peripherals
TXN_0004086,2023-09-05,CUST_00666,Keyboard,8,Google Pay,Germany,0,10.0,6.0,,No,203,1624,0.0,1624.0,1634.0,Peripherals
TXN_0004355,2023-09-05,CUST_00929,Speaker,6,PayPal,UK,0,0.0,25.0,5.0,No,161,966,0.0,966.0,966.0,Accessories
TXN_0002296,2023-09-05,CUST_00999,Microphone,3,Bank Transfer,Canada,15,25.0,21.0,5.0,No,138,414,62.099999999999994,351.9,376.9,Peripherals
TXN_0004391,2023-09-05,CUST_00874,Router,7,PayPal,Canada,0,0.0,13.0,4.0,No,195,1365,0.0,1365.0,1365.0,Networking
TXN_0003045,2023-09-05,CUST_00455,Keyboard,4,Apple Pay,UK,10,25.0,24.0,4.0,No,157,628,62.800000000000004,565.2,590.2,Peripherals
TXN_0003890,2023-09-05,CUST_00478,Laptop,1,Apple Pay,Japan,0,20.0,2.0,5.0,No,1031,1031,0.0,1031.0,1051.0,Electronics
TXN_0000850,2023-09-06,CUST_00892,Laptop,3,Debit Card,India,10,15.0,20.0,5.0,No,955,2865,286.5,2578.5,2593.5,Electronics
TXN_0000795,2023-09-06,CUST_00459,Speaker,1,Bank Transfer,Germany,0,15.0,7.0,3.0,No,209,209,0.0,209.0,224.0,Accessories
TXN_0001892,2023-09-07,CUST_00355,USB Cable,2,Credit Card,Japan,5,5.0,10.0,5.0,No,98,196,9.8,186.2,191.2,Accessories
TXN_0003265,2023-09-07,CUST_00963,Tablet,9,Debit Card,France,0,15.0,14.0,4.0,No,587,5283,0.0,5283.0,5298.0,Electronics
TXN_0001427,2023-09-07,CUST_00441,Hard Drive,2,PayPal,India,10,15.0,23.0,3.0,No,210,420,42.0,378.0,393.0,Storage
TXN_0002826,2023-09-07,CUST_00130,Keyboard,8,Credit Card,Canada,10,10.0,17.0,4.0,No,101,808,80.80000000000001,727.2,737.2,Peripherals
TXN_0004703,2023-09-07,CUST_00945,Monitor,8,Bank Transfer,USA,5,10.0,22.0,4.0,No,402,3216,160.8,3055.2,3065.2,Peripherals
TXN_0000769,2023-09-07,CUST_00030,Tablet,1,Bank Transfer,Canada,15,0.0,2.0,3.0,No,597,597,89.55,507.45,507.45,Electronics
TXN_0001971,2023-09-08,CUST_00143,Monitor,9,Apple Pay,France,15,10.0,19.0,1.0,No,414,3726,558.9,3167.1,3177.1,Peripherals
TXN_0001993,2023-09-08,CUST_00067,Keyboard,3,Credit Card,Japan,15,25.0,20.0,3.0,No,129,387,58.05,328.95,353.95,Peripherals
TXN_0003074,2023-09-08,CUST_00194,Charger,4,Google Pay,Japan,0,10.0,11.0,5.0,Yes,13,52,0.0,52.0,62.0,Accessories
TXN_0001578,2023-09-08,CUST_00134,Monitor,7,Google Pay,USA,0,15.0,18.0,3.0,No,441,3087,0.0,3087.0,3102.0,Peripherals
TXN_0001472,2023-09-08,CUST_00528,Laptop,1,Credit Card,Canada,5,20.0,17.0,3.0,No,1026,1026,51.300000000000004,974.7,994.7,Electronics
TXN_0000721,2023-09-08,CUST_00106,Tablet,2,Bank Transfer,Canada,15,25.0,16.0,5.0,No,541,1082,162.29999999999998,919.7,944.7,Electronics
TXN_0001833,2023-09-08,CUST_00313,USB Cable,1,Google Pay,Japan,0,15.0,9.0,5.0,No,79,79,0.0,79.0,94.0,Accessories
TXN_0004620,2023-09-08,CUST_00099,Webcam,5,Google Pay,Japan,0,20.0,26.0,2.0,Yes,149,745,0.0,745.0,765.0,Peripherals
TXN_0004457,2023-09-09,CUST_00130,Headphones,1,Credit Card,UK,15,10.0,6.0,5.0,No,185,185,27.75,157.25,167.25,Accessories
TXN_0000629,2023-09-09,CUST_00065,Monitor,1,PayPal,France,5,0.0,3.0,2.0,No,395,395,19.75,375.25,375.25,Peripherals
TXN_0003752,2023-09-09,CUST_00277,Router,7,Debit Card,Canada,15,0.0,12.0,5.0,No,140,980,147.0,833.0,833.0,Networking
TXN_0000085,2023-09-09,CUST_00018,Monitor,2,Debit Card,France,0,20.0,24.0,5.0,No,453,906,0.0,906.0,926.0,Peripherals
TXN_0003930,2023-09-09,CUST_00128,Speaker,1,Debit Card,USA,0,10.0,19.0,4.0,No,213,213,0.0,213.0,223.0,Accessories
TXN_0000031,2023-09-10,CUST_00446,Microphone,1,PayPal,France,15,25.0,27.0,,No,102,102,15.299999999999999,86.7,111.7,Peripherals
TXN_0000713,2023-09-10,CUST_00202,Keyboard,8,Google Pay,Germany,0,10.0,10.0,4.0,No,138,1104,0.0,1104.0,1114.0,Peripherals
TXN_0000865,2023-09-10,CUST_00720,Speaker,5,PayPal,India,0,5.0,1.0,5.0,No,238,1190,0.0,1190.0,1195.0,Accessories
TXN_0000361,2023-09-10,CUST_00492,Smartphone,6,Google Pay,USA,0,5.0,17.0,4.0,No,858,5148,0.0,5148.0,5153.0,Electronics
TXN_0000516,2023-09-10,CUST_00698,Microphone,5,Google Pay,India,15,5.0,29.0,5.0,Yes,119,595,89.25,505.75,510.75,Peripherals
TXN_0002359,2023-09-10,CUST_00440,Tablet,8,Credit Card,USA,10,20.0,13.0,5.0,No,525,4200,420.0,3780.0,3800.0,Electronics
TXN_0002402,2023-09-10,CUST_00763,Tablet,9,Google Pay,USA,0,0.0,18.0,4.0,No,517,4653,0.0,4653.0,4653.0,Electronics
TXN_0000602,2023-09-10,CUST_00384,Hard Drive,2,Credit Card,India,0,20.0,18.0,5.0,No,76,152,0.0,152.0,172.0,Storage
TXN_0004824,2023-09-10,CUST_00606,Hard Drive,9,Google Pay,France,0,25.0,3.0,1.0,No,214,1926,0.0,1926.0,1951.0,Storage
TXN_0000293,2023-09-11,CUST_00822,Charger,6,Debit Card,USA,5,20.0,26.0,4.0,No,-7,-42,-2.1,-39.9,-19.9,Accessories
TXN_0002214,2023-09-11,CUST_00498,Monitor,9,PayPal,Japan,5,0.0,25.0,4.0,No,373,3357,167.85000000000002,3189.15,3189.15,Peripherals
TXN_0002926,2023-09-11,CUST_00866,Monitor,6,Apple Pay,USA,10,20.0,6.0,3.0,No,365,2190,219.0,1971.0,1991.0,Peripherals
TXN_0004090,2023-09-11,CUST_00592,Speaker,4,Credit Card,France,0,5.0,25.0,5.0,No,272,1088,0.0,1088.0,1093.0,Accessories
TXN_0000479,2023-09-11,CUST_00311,Mouse,2,Google Pay,Canada,20,20.0,24.0,5.0,No,79,158,31.6,126.4,146.4,Peripherals
TXN_0000271,2023-09-11,CUST_00139,Mouse,3,Debit Card,USA,5,5.0,28.0,5.0,No,139,417,20.85,396.15,401.15,Peripherals
TXN_0002390,2023-09-11,CUST_00193,Webcam,1,Apple Pay,Japan,10,15.0,20.0,4.0,No,107,107,10.700000000000001,96.3,111.3,Peripherals
TXN_0001101,2023-09-11,CUST_00194,Laptop,8,Debit Card,Australia,0,20.0,9.0,5.0,Yes,989,7912,0.0,7912.0,7932.0,Electronics
TXN_0004139,2023-09-11,CUST_00073,Smartphone,5,Google Pay,USA,15,20.0,24.0,4.0,No,808,4040,606.0,3434.0,3454.0,Electronics
TXN_0002774,2023-09-11,CUST_00071,Laptop,6,Apple Pay,France,0,5.0,2.0,3.0,No,1027,6162,0.0,6162.0,6167.0,Electronics
TXN_0001073,2023-09-11,CUST_00474,Headphones,7,Credit Card,France,5,5.0,6.0,5.0,No,223,1561,78.05000000000001,1482.95,1487.95,Accessories
TXN_0003137,2023-09-12,CUST_00151,USB Cable,4,Credit Card,Germany,0,20.0,20.0,4.0,No,68,272,0.0,272.0,292.0,Accessories
TXN_0003979,2023-09-12,CUST_00123,Tablet,2,Bank Transfer,USA,10,0.0,20.0,4.0,No,539,1078,107.80000000000001,970.2,970.2,Electronics
TXN_0004471,2023-09-13,CUST_00985,Speaker,8,Debit Card,Germany,5,0.0,9.0,4.0,No,252,2016,100.80000000000001,1915.2,1915.2,Accessories
TXN_0004946,2023-09-13,CUST_00853,Microphone,1,Bank Transfer,Germany,10,5.0,15.0,5.0,No,124,124,12.4,111.6,116.6,Peripherals
TXN_0000716,2023-09-13,CUST_00624,Charger,1,PayPal,UK,15,20.0,12.0,5.0,No,11,11,1.65,9.35,29.35,Accessories
TXN_0002614,2023-09-13,CUST_00553,Hard Drive,7,Debit Card,Japan,0,5.0,18.0,3.0,No,168,1176,0.0,1176.0,1181.0,Storage
TXN_0001274,2023-09-13,CUST_00653,Keyboard,1,Apple Pay,France,0,5.0,8.0,5.0,No,115,115,0.0,115.0,120.0,Peripherals
TXN_0004038,2023-09-13,CUST_00656,Charger,8,Google Pay,France,0,5.0,18.0,5.0,No,109,872,0.0,872.0,877.0,Accessories
TXN_0000363,2023-09-13,CUST_00137,Charger,2,Google Pay,Germany,15,5.0,2.0,4.0,No,91,182,27.3,154.7,159.7,Accessories
TXN_0004690,2023-09-13,CUST_00503,Microphone,9,Credit Card,Australia,10,15.0,4.0,5.0,No,155,1395,139.5,1255.5,1270.5,Peripherals
TXN_0001724,2023-09-14,CUST_00487,Monitor,9,Bank Transfer,Japan,0,15.0,15.0,4.0,No,486,4374,0.0,4374.0,4389.0,Peripherals
TXN_0003565,2023-09-14,CUST_00728,USB Cable,5,Apple Pay,Australia,5,10.0,28.0,4.0,No,109,545,27.25,517.75,527.75,Accessories
TXN_0001950,2023-09-14,CUST_00010,Speaker,3,PayPal,Canada,15,20.0,5.0,4.0,No,195,585,87.75,497.25,517.25,Accessories
TXN_0000862,2023-09-14,CUST_00520,Laptop,4,PayPal,Germany,0,25.0,23.0,5.0,No,1019,4076,0.0,4076.0,4101.0,Electronics
TXN_0004804,2023-09-15,CUST_00386,USB Cable,3,Apple Pay,Australia,5,5.0,25.0,5.0,No,100,300,15.0,285.0,290.0,Accessories
TXN_0000493,2023-09-15,CUST_00700,Speaker,3,Google Pay,USA,0,0.0,27.0,5.0,No,270,810,0.0,810.0,810.0,Accessories
TXN_0003312,2023-09-15,CUST_00150,Screen Protector,5,Bank Transfer,USA,0,10.0,13.0,2.0,No,83,415,0.0,415.0,425.0,Accessories
TXN_0001633,2023-09-15,CUST_00520,Router,5,Debit Card,Canada,10,0.0,23.0,,No,215,1075,107.5,967.5,967.5,Networking
TXN_0004344,2023-09-15,CUST_00506,Microphone,6,PayPal,France,10,10.0,1.0,3.0,No,186,1116,111.60000000000001,1004.4,1014.4,Peripherals
TXN_0000987,2023-09-16,CUST_00016,Keyboard,1,Bank Transfer,India,0,15.0,25.0,5.0,No,72,72,0.0,72.0,87.0,Peripherals
TXN_0000685,2023-09-16,CUST_00733,USB Cable,4,Apple Pay,Canada,0,10.0,18.0,5.0,Yes,94,376,0.0,376.0,386.0,Accessories
TXN_0001535,2023-09-16,CUST_00246,Monitor,4,Credit Card,UK,0,5.0,14.0,4.0,No,409,1636,0.0,1636.0,1641.0,Peripherals
TXN_0002961,2023-09-16,CUST_00008,Headphones,6,Google Pay,Germany,5,20.0,10.0,4.0,No,132,792,39.6,752.4,772.4,Accessories
TXN_0002257,2023-09-16,CUST_00921,Screen Protector,6,Credit Card,Canada,10,10.0,26.0,4.0,No,37,222,22.200000000000003,199.8,209.8,Accessories
TXN_0000181,2023-09-16,CUST_00273,Keyboard,9,Credit Card,UK,20,20.0,15.0,4.0,No,84,756,151.20000000000002,604.8,624.8,Peripherals
TXN_0002986,2023-09-17,CUST_00294,Hard Drive,2,Bank Transfer,Australia,0,10.0,12.0,1.0,No,173,346,0.0,346.0,356.0,Storage
TXN_0002973,2023-09-17,CUST_00661,Microphone,1,PayPal,Japan,5,15.0,18.0,3.0,Yes,108,108,5.4,102.6,117.6,Peripherals
TXN_0003574,2023-09-17,CUST_00938,Charger,5,Credit Card,Japan,0,10.0,4.0,2.0,No,123,615,0.0,615.0,625.0,Accessories
TXN_0002417,2023-09-17,CUST_00694,Hard Drive,5,Google Pay,Germany,10,10.0,23.0,4.0,No,89,445,44.5,400.5,410.5,Storage
